Order_ID,Order_Time,City,Restaurant,Order_Value,Delivery_Fee,Discount,Payment_Mode,Delivery_Time_Min,Final_Amount
ORD104431,2023-07-04 15:00:00,Mumbai,Tandoori Nights,1568.46,34.24,166.17,Cash,15,1436.53
ORD104432,2023-07-04 16:00:00,Delhi,Pizza Corner,1487.56,74.7,176.64,UPI,82,1385.62
ORD104433,2023-07-04 17:00:00,Bangalore,Urban Tadka,575.11,89.78,98.48,Wallet,29,566.41
ORD104434,2023-07-04 18:00:00,Bangalore,Spice Hub,804.38,32.85,44.28,Wallet,46,792.95
ORD104435,2023-07-04 19:00:00,Chennai,South Express,256.89,63.41,283.88,UPI,38,36.41999999999996
ORD104436,2023-07-04 20:00:00,Chennai,Pizza Corner,1345.77,84.38,264.84,Card,61,1165.3100000000002
ORD104437,2023-07-04 21:00:00,Chennai,Spice Hub,1488.19,16.8,189.59,Wallet,71,1315.4
ORD104438,2023-07-04 22:00:00,Hyderabad,Tandoori Nights,1342.38,86.1,223.09,Wallet,81,1205.39
ORD104439,2023-07-04 23:00:00,Bangalore,Pizza Corner,1342.2,79.15,310.44,Cash,86,1110.91
ORD104440,2023-07-05 00:00:00,Hyderabad,Biryani House,510.4,3.29,452.65,Card,81,61.039999999999964
ORD104441,2023-07-05 01:00:00,Delhi,South Express,1408.82,28.07,380.87,Wallet,20,1056.02
ORD104442,2023-07-05 02:00:00,Chennai,South Express,395.85,57.57,112.8,Wallet,38,340.62
ORD104443,2023-07-05 03:00:00,Bangalore,Biryani House,1635.85,80.54,417.37,Wallet,37,1299.02
ORD104444,2023-07-05 04:00:00,Bangalore,Spice Hub,632.04,96.8,454.36,Cash,43,274.4799999999999
ORD104445,2023-07-05 05:00:00,Pune,Pizza Corner,1232.46,61.47,485.52,UPI,59,808.4100000000001
ORD104446,2023-07-05 06:00:00,Hyderabad,South Express,229.11,34.38,181.74,Card,81,81.75
ORD104447,2023-07-05 07:00:00,Mumbai,South Express,1837.63,83.43,413.83,Cash,38,1507.2300000000002
ORD104448,2023-07-05 08:00:00,Bangalore,Urban Tadka,471.7,58.55,460.35,Wallet,62,69.89999999999998
ORD104449,2023-07-05 09:00:00,Pune,Pizza Corner,1925.06,92.3,42.04,Cash,64,1975.32
ORD104450,2023-07-05 10:00:00,Kolkata,South Express,1036.37,15.98,333.33,UPI,15,719.02
ORD104451,2023-07-05 11:00:00,Hyderabad,Tandoori Nights,1422.78,39.92,100.67,Cash,19,1362.03
ORD104452,2023-07-05 12:00:00,Hyderabad,Tandoori Nights,244.32,43.14,305.22,Wallet,18,-17.760000000000048
ORD104453,2023-07-05 13:00:00,Chennai,Pizza Corner,1447.66,35.72,294.64,UPI,47,1188.7400000000002
ORD104454,2023-07-05 14:00:00,Chennai,Tandoori Nights,832.19,16.33,153.96,Wallet,47,694.5600000000001
ORD104455,2023-07-05 15:00:00,Kolkata,Spice Hub,221.37,77.02,243.93,Card,20,54.45999999999998
ORD104456,2023-07-05 16:00:00,Pune,Urban Tadka,530.06,84.33,429.85,Card,31,184.53999999999996
ORD104457,2023-07-05 17:00:00,Kolkata,South Express,,84.0,372.6,UPI,64,
ORD104458,2023-07-05 18:00:00,Delhi,Urban Tadka,1833.54,67.09,402.51,Cash,38,1498.12
ORD104459,2023-07-05 19:00:00,,Pizza Corner,213.67,35.36,60.2,Cash,43,188.82999999999998
ORD104460,2023-07-05 20:00:00,Chennai,Spice Hub,1187.24,71.62,131.23,Wallet,10,1127.63
ORD104461,2023-07-05 21:00:00,Kolkata,Biryani House,1511.67,79.23,437.09,Wallet,89,1153.8100000000002
ORD104462,2023-07-05 22:00:00,Kolkata,Urban Tadka,1586.87,1.35,235.68,Card,61,1352.5399999999997
ORD104463,2023-07-05 23:00:00,Delhi,South Express,138.7,35.78,448.36,Cash,55,-273.88
ORD104464,2023-07-06 00:00:00,Bangalore,Pizza Corner,1584.36,1.71,419.03,Card,13,1167.04
ORD104465,2023-07-06 01:00:00,Bangalore,Biryani House,1416.91,61.49,203.85,Wallet,29,1274.5500000000002
ORD104466,2023-07-06 02:00:00,Mumbai,South Express,1226.77,81.88,135.11,Card,72,1173.54
ORD104467,2023-07-06 03:00:00,Kolkata,Urban Tadka,1615.2,8.54,14.71,UPI,16,1609.03
ORD104468,2023-07-06 04:00:00,Mumbai,Urban Tadka,1972.63,70.09,391.57,Cash,87,1651.15
ORD104469,2023-07-06 05:00:00,Kolkata,Biryani House,1593.99,47.34,276.38,Wallet,24,1364.9499999999998
ORD104470,2023-07-06 06:00:00,Kolkata,South Express,891.03,30.78,259.81,Wallet,64,662.0
ORD104471,2023-07-06 07:00:00,Chennai,Pizza Corner,1245.02,19.6,99.84,Card,77,1164.78
ORD104472,2023-07-06 08:00:00,Kolkata,Biryani House,1837.76,70.77,144.22,Card,59,1764.31
ORD104473,2023-07-06 09:00:00,Hyderabad,Spice Hub,308.53,13.1,442.91,Cash,62,-121.28000000000003
ORD104474,2023-07-06 10:00:00,Bangalore,Biryani House,1799.24,79.12,417.56,Cash,59,1460.8000000000002
ORD104475,2023-07-06 11:00:00,Pune,Tandoori Nights,787.69,64.55,483.98,UPI,35,368.26
ORD104476,2023-07-06 12:00:00,Pune,Pizza Corner,,4.92,184.55,Cash,85,
ORD104477,2023-07-06 13:00:00,Hyderabad,Pizza Corner,776.84,67.25,114.37,Cash,30,729.72
ORD104478,2023-07-06 14:00:00,Mumbai,Biryani House,1939.83,67.77,37.83,Cash,67,1969.77
ORD104479,2023-07-06 15:00:00,Mumbai,Pizza Corner,668.53,22.6,417.08,Card,34,274.05
ORD104480,2023-07-06 16:00:00,Hyderabad,Pizza Corner,218.32,43.94,24.43,UPI,32,237.82999999999998
ORD104481,2023-07-06 17:00:00,Pune,Spice Hub,598.52,59.03,157.58,Card,34,499.9699999999999
ORD104482,2023-07-06 18:00:00,Delhi,Spice Hub,1964.5,2.22,14.82,Wallet,61,1951.9
ORD104483,2023-07-06 19:00:00,Bangalore,Urban Tadka,1966.31,19.65,376.94,UPI,74,1609.02
ORD104484,2023-07-06 20:00:00,Mumbai,Tandoori Nights,309.82,21.25,427.74,Cash,10,-96.67000000000002
ORD104485,2023-07-06 21:00:00,,Spice Hub,553.79,5.87,126.47,Cash,68,433.18999999999994
ORD104486,2023-07-06 22:00:00,Chennai,Spice Hub,1325.46,86.73,377.87,Cash,20,1034.3200000000002
ORD104487,2023-07-06 23:00:00,Pune,Urban Tadka,462.56,20.17,145.9,Cash,68,336.83000000000004
ORD104488,2023-07-07 00:00:00,Chennai,South Express,1922.25,8.78,57.96,Cash,29,1873.07
ORD104489,2023-07-07 01:00:00,Pune,Urban Tadka,760.0,52.98,401.69,Wallet,58,411.29
ORD104490,2023-07-07 02:00:00,Kolkata,Urban Tadka,1405.73,65.7,41.9,Card,49,1429.53
ORD104491,2023-07-07 03:00:00,Kolkata,Pizza Corner,1363.43,76.87,181.32,Card,30,1258.9800000000002
ORD104492,2023-07-07 04:00:00,Pune,Biryani House,1575.34,96.3,437.09,Wallet,74,1234.55
ORD104493,2023-07-07 05:00:00,Pune,Urban Tadka,1512.18,8.86,141.89,Card,42,1379.15
ORD104494,2023-07-07 06:00:00,Bangalore,Tandoori Nights,1805.97,37.57,394.45,Cash,34,1449.09
ORD104495,2023-07-07 07:00:00,Kolkata,Spice Hub,1536.62,2.47,174.12,UPI,36,1364.9699999999998
ORD104496,2023-07-07 08:00:00,Chennai,Tandoori Nights,1043.16,96.0,109.23,UPI,14,1029.93
ORD104497,2023-07-07 09:00:00,Mumbai,Urban Tadka,1242.29,34.76,382.78,Wallet,47,894.27
ORD104498,2023-07-07 10:00:00,Bangalore,Spice Hub,956.38,88.9,267.99,Wallet,54,777.29
ORD104499,2023-07-07 11:00:00,Delhi,Urban Tadka,1901.2,0.79,146.98,Wallet,38,1755.01
ORD104500,2023-07-07 12:00:00,Hyderabad,Tandoori Nights,284.87,59.67,70.86,UPI,29,273.68
ORD104501,2023-07-07 13:00:00,Hyderabad,Pizza Corner,544.67,55.22,447.19,Wallet,48,152.7
ORD104502,2023-07-07 14:00:00,Pune,Tandoori Nights,1841.82,17.96,468.23,Wallet,29,1391.55
ORD104503,2023-07-07 15:00:00,Chennai,Biryani House,1674.73,98.54,14.8,Wallet,25,1758.47
ORD104504,2023-07-07 16:00:00,Mumbai,Biryani House,1614.52,11.22,111.16,UPI,25,1514.58
ORD104505,2023-07-07 17:00:00,Mumbai,Urban Tadka,1075.37,13.4,412.97,Wallet,23,675.8
ORD104506,2023-07-07 18:00:00,Bangalore,Urban Tadka,1983.65,3.32,83.56,UPI,37,1903.41
ORD104507,2023-07-07 19:00:00,Delhi,Urban Tadka,1957.88,12.96,386.4,Card,38,1584.44
ORD104508,2023-07-07 20:00:00,Bangalore,South Express,1347.33,73.94,361.27,Cash,20,1060.0
ORD104509,2023-07-07 21:00:00,Kolkata,South Express,510.66,96.35,459.46,Wallet,83,147.55
ORD104510,2023-07-07 22:00:00,Chennai,Urban Tadka,1180.96,62.14,55.02,Card,26,1188.0800000000002
ORD104511,2023-07-07 23:00:00,Chennai,Tandoori Nights,1856.9,42.15,498.42,UPI,46,1400.63
ORD104512,2023-07-08 00:00:00,Kolkata,Pizza Corner,1256.63,42.61,38.95,Cash,73,1260.29
ORD104513,2023-07-08 01:00:00,Delhi,Tandoori Nights,1706.47,64.83,243.05,Cash,10,1528.25
ORD104514,2023-07-08 02:00:00,Chennai,Pizza Corner,123.2,5.35,367.94,Cash,53,-239.39
ORD104515,2023-07-08 03:00:00,Kolkata,Spice Hub,737.81,23.58,98.63,Wallet,80,662.76
ORD104516,2023-07-08 04:00:00,Chennai,Spice Hub,1170.87,54.36,490.11,UPI,49,735.1199999999998
ORD104517,2023-07-08 05:00:00,Kolkata,South Express,246.64,66.74,273.73,UPI,49,39.64999999999998
ORD104518,2023-07-08 06:00:00,Chennai,Pizza Corner,1006.42,90.3,388.49,Card,86,708.23
ORD104519,2023-07-08 07:00:00,Hyderabad,Pizza Corner,1241.8,83.22,36.01,Cash,87,1289.01
ORD104520,2023-07-08 08:00:00,Mumbai,Tandoori Nights,652.75,0.27,436.55,Cash,51,216.46999999999997
ORD104521,2023-07-08 09:00:00,Bangalore,South Express,611.16,95.06,488.72,Wallet,34,217.5
ORD104522,2023-07-08 10:00:00,Delhi,Spice Hub,1677.87,17.84,216.26,Wallet,43,1479.4499999999998
ORD104523,2023-07-08 11:00:00,Hyderabad,South Express,374.75,33.31,159.52,Card,22,248.54
ORD104524,2023-07-08 12:00:00,Kolkata,Tandoori Nights,1284.74,78.33,283.92,Card,42,1079.1499999999999
ORD104525,2023-07-08 13:00:00,Mumbai,Pizza Corner,1896.76,91.94,264.72,Wallet,15,1723.98
ORD104526,2023-07-08 14:00:00,Kolkata,Pizza Corner,144.41,10.46,381.55,Wallet,65,-226.68
ORD104527,2023-07-08 15:00:00,Hyderabad,Urban Tadka,1453.81,72.65,266.74,Wallet,87,1259.72
ORD104528,2023-07-08 16:00:00,Kolkata,Pizza Corner,700.46,20.14,40.69,Card,24,679.9100000000001
ORD104529,2023-07-08 17:00:00,Hyderabad,Spice Hub,344.24,38.91,23.81,UPI,56,359.34
ORD104530,2023-07-08 18:00:00,Hyderabad,Tandoori Nights,321.76,43.5,385.49,Cash,83,-20.230000000000018
ORD104531,2023-07-08 19:00:00,Bangalore,Spice Hub,1645.7,87.81,341.58,Card,46,1391.93
ORD104532,2023-07-08 20:00:00,Mumbai,South Express,1471.42,11.99,200.64,UPI,45,1282.77
ORD104533,2023-07-08 21:00:00,Bangalore,Pizza Corner,1984.66,50.47,450.37,Wallet,48,1584.7600000000002
ORD104534,2023-07-08 22:00:00,Kolkata,Spice Hub,637.27,6.04,137.26,Cash,37,506.04999999999995
ORD104535,2023-07-08 23:00:00,Mumbai,Tandoori Nights,997.11,5.33,196.33,Wallet,65,806.11
ORD104536,2023-07-09 00:00:00,Mumbai,Pizza Corner,1111.34,73.2,432.53,UPI,14,752.01
ORD104537,2023-07-09 01:00:00,Kolkata,Spice Hub,930.39,81.53,253.52,UPI,87,758.4
ORD104538,2023-07-09 02:00:00,Chennai,South Express,698.7,12.17,78.65,UPI,81,632.22
ORD104539,2023-07-09 03:00:00,Delhi,Pizza Corner,1660.33,50.6,11.89,Card,46,1699.0399999999997
ORD104540,2023-07-09 04:00:00,Kolkata,South Express,1737.85,0.12,265.34,UPI,82,1472.6299999999999
ORD104541,2023-07-09 05:00:00,Chennai,Tandoori Nights,960.65,15.82,90.76,Cash,83,885.71
ORD104542,2023-07-09 06:00:00,Kolkata,Pizza Corner,269.82,89.89,274.46,Card,47,85.25
ORD104543,2023-07-09 07:00:00,Chennai,Urban Tadka,171.54,43.11,100.15,Card,15,114.49999999999997
ORD104544,2023-07-09 08:00:00,Mumbai,South Express,1502.76,98.75,472.09,Wallet,88,1129.42
ORD104545,2023-07-09 09:00:00,Pune,Urban Tadka,1214.43,82.62,91.82,Cash,42,1205.2300000000002
ORD104546,2023-07-09 10:00:00,Kolkata,South Express,976.07,19.13,48.9,UPI,77,946.3000000000001
ORD104547,2023-07-09 11:00:00,Hyderabad,Tandoori Nights,591.6,37.33,265.58,Cash,84,363.3500000000001
ORD104548,2023-07-09 12:00:00,Pune,Biryani House,1124.71,98.69,320.61,Wallet,43,902.7900000000001
ORD104549,2023-07-09 13:00:00,Hyderabad,Tandoori Nights,1287.26,13.52,164.2,Wallet,12,1136.58
ORD104550,2023-07-09 14:00:00,Chennai,Biryani House,558.62,44.7,163.74,UPI,62,439.58000000000004
ORD104551,2023-07-09 15:00:00,Kolkata,Tandoori Nights,1527.86,84.94,223.43,Cash,56,1389.37
ORD104552,2023-07-09 16:00:00,Bangalore,Biryani House,1017.18,52.27,351.83,UPI,60,717.6200000000001
ORD104553,2023-07-09 17:00:00,Hyderabad,Pizza Corner,380.33,46.16,16.18,Cash,31,410.31
ORD104554,2023-07-09 18:00:00,Bangalore,South Express,687.14,73.88,32.31,Wallet,79,728.71
ORD104555,2023-07-09 19:00:00,Delhi,Pizza Corner,1197.6,87.09,102.95,Card,72,1181.7399999999998
ORD104556,2023-07-09 20:00:00,Delhi,Urban Tadka,389.55,13.83,140.53,UPI,72,262.85
ORD104557,2023-07-09 21:00:00,Hyderabad,South Express,510.42,29.22,267.17,Wallet,11,272.46999999999997
ORD104558,2023-07-09 22:00:00,Kolkata,Spice Hub,364.53,73.16,2.34,UPI,72,435.34999999999997
ORD104559,2023-07-09 23:00:00,Pune,Tandoori Nights,463.38,84.14,430.31,Wallet,53,117.20999999999998
ORD104560,2023-07-10 00:00:00,Mumbai,Urban Tadka,1667.13,60.79,24.34,UPI,81,1703.5800000000002
ORD104561,2023-07-10 01:00:00,Delhi,Urban Tadka,1905.9,62.79,345.84,Card,25,1622.8500000000001
ORD104562,2023-07-10 02:00:00,Bangalore,Spice Hub,1271.05,35.68,438.32,Card,18,868.4100000000001
ORD104563,2023-07-10 03:00:00,Kolkata,South Express,168.26,38.69,22.61,UPI,42,184.33999999999997
ORD104564,2023-07-10 04:00:00,Bangalore,Tandoori Nights,1631.32,54.81,264.22,UPI,39,1421.9099999999999
ORD104565,2023-07-10 05:00:00,Delhi,Urban Tadka,1112.09,72.77,331.3,UPI,46,853.56
ORD104566,2023-07-10 06:00:00,Pune,Spice Hub,1325.39,53.91,21.92,Wallet,25,1357.38
ORD104567,2023-07-10 07:00:00,Pune,Pizza Corner,945.78,83.75,288.46,Card,81,741.0699999999999
ORD104568,2023-07-10 08:00:00,Mumbai,South Express,1218.1,82.78,496.51,Card,46,804.3699999999999
ORD104569,2023-07-10 09:00:00,Kolkata,South Express,635.28,26.07,108.89,UPI,18,552.46
ORD104570,2023-07-10 10:00:00,Bangalore,South Express,1899.71,81.38,496.84,Cash,14,1484.2500000000002
ORD104571,2023-07-10 11:00:00,Kolkata,Tandoori Nights,284.74,10.34,303.78,Cash,41,-8.699999999999989
ORD104572,2023-07-10 12:00:00,Kolkata,Urban Tadka,1970.49,31.41,151.93,Card,27,1849.97
ORD104573,2023-07-10 13:00:00,Mumbai,Urban Tadka,1737.27,63.31,204.99,Card,67,1595.59
ORD104574,2023-07-10 14:00:00,Mumbai,Tandoori Nights,894.97,70.6,130.95,UPI,75,834.6200000000001
ORD104575,2023-07-10 15:00:00,Hyderabad,Tandoori Nights,398.82,96.86,113.38,Wallet,60,382.3
ORD104576,2023-07-10 16:00:00,Chennai,Pizza Corner,128.34,61.32,459.61,UPI,41,-269.95000000000005
ORD104577,2023-07-10 17:00:00,Pune,Tandoori Nights,1949.68,61.02,280.41,UPI,88,1730.29
ORD104578,2023-07-10 18:00:00,Mumbai,Spice Hub,729.83,78.06,413.95,Wallet,45,393.9400000000001
ORD104579,2023-07-10 19:00:00,Kolkata,Biryani House,1207.28,42.7,492.75,Card,65,757.23
ORD104580,2023-07-10 20:00:00,Delhi,Biryani House,431.0,39.3,298.93,Wallet,30,171.37
ORD104581,2023-07-10 21:00:00,Bangalore,Spice Hub,604.42,8.96,455.83,Cash,78,157.55
ORD104582,2023-07-10 22:00:00,Chennai,Urban Tadka,,88.23,255.92,Cash,69,
ORD104583,2023-07-10 23:00:00,Mumbai,Biryani House,651.4,85.02,418.38,Wallet,56,318.03999999999996
ORD104584,2023-07-11 00:00:00,Mumbai,Biryani House,1186.9,64.36,115.36,UPI,84,1135.9
ORD104585,2023-07-11 01:00:00,Delhi,Spice Hub,1784.86,54.59,454.28,UPI,74,1385.1699999999998
ORD104586,2023-07-11 02:00:00,Kolkata,South Express,649.89,0.19,236.29,UPI,65,413.7900000000001
ORD104587,2023-07-11 03:00:00,Pune,Urban Tadka,1685.29,30.01,111.8,Cash,81,1603.5
ORD104588,2023-07-11 04:00:00,Delhi,Tandoori Nights,1405.68,98.1,420.49,Card,41,1083.29
ORD104589,2023-07-11 05:00:00,Bangalore,Urban Tadka,690.14,46.64,164.99,Card,67,571.79
ORD104590,2023-07-11 06:00:00,Kolkata,Biryani House,1662.03,63.08,309.49,UPI,57,1415.62
ORD104591,2023-07-11 07:00:00,Mumbai,Biryani House,1258.0,86.64,393.97,UPI,65,950.6700000000001
ORD104592,2023-07-11 08:00:00,Mumbai,Spice Hub,,50.76,336.82,Card,75,
ORD104593,2023-07-11 09:00:00,,South Express,321.58,49.45,295.19,UPI,31,75.83999999999997
ORD104594,2023-07-11 10:00:00,Kolkata,Biryani House,1099.9,89.92,222.13,Card,52,967.6900000000002
ORD104595,2023-07-11 11:00:00,Mumbai,Pizza Corner,1456.5,27.79,424.49,Card,61,1059.8
ORD104596,2023-07-11 12:00:00,Kolkata,Tandoori Nights,227.35,29.79,329.16,UPI,62,-72.02000000000004
ORD104597,2023-07-11 13:00:00,Chennai,Tandoori Nights,428.78,21.6,330.58,UPI,67,119.80000000000001
ORD104598,2023-07-11 14:00:00,Kolkata,Urban Tadka,269.99,37.49,34.6,Cash,83,272.88
ORD104599,2023-07-11 15:00:00,Bangalore,South Express,927.5,82.55,70.68,Card,85,939.3699999999999
ORD104600,2023-07-11 16:00:00,Kolkata,Biryani House,472.11,29.55,1.78,Wallet,80,499.88000000000005
ORD104601,2023-07-11 17:00:00,Pune,Biryani House,117.95,57.53,385.13,Wallet,49,-209.64999999999998
ORD104602,2023-07-11 18:00:00,Delhi,Biryani House,1553.76,63.44,54.43,Wallet,49,1562.77
ORD104603,2023-07-11 19:00:00,Mumbai,Spice Hub,1533.02,12.95,351.82,Cash,30,1194.15
ORD104604,2023-07-11 20:00:00,Mumbai,Biryani House,1964.76,60.74,195.41,Cash,72,1830.09
ORD104605,2023-07-11 21:00:00,Hyderabad,Spice Hub,1938.11,72.76,375.45,Card,27,1635.4199999999998
ORD104606,2023-07-11 22:00:00,Pune,Spice Hub,1246.6,93.35,94.72,Cash,31,1245.2299999999998
ORD104607,2023-07-11 23:00:00,Bangalore,South Express,216.98,62.96,202.18,UPI,73,77.75999999999999
ORD104608,2023-07-12 00:00:00,Hyderabad,Biryani House,1891.4,15.04,337.49,Wallet,72,1568.95
ORD104609,2023-07-12 01:00:00,Hyderabad,South Express,1707.3,9.53,389.73,Wallet,29,1327.1
ORD104610,2023-07-12 02:00:00,Kolkata,Pizza Corner,938.88,78.3,115.18,Cash,79,902.0
ORD104611,2023-07-12 03:00:00,Chennai,Urban Tadka,1136.58,48.21,385.92,Card,39,798.8699999999999
ORD104612,2023-07-12 04:00:00,Bangalore,Pizza Corner,846.69,33.56,392.91,UPI,17,487.34
ORD104613,2023-07-12 05:00:00,Kolkata,Spice Hub,689.7,92.59,333.69,Card,81,448.6000000000001
ORD104614,2023-07-12 06:00:00,Delhi,Pizza Corner,727.16,28.24,308.01,UPI,50,447.39
ORD104615,2023-07-12 07:00:00,Chennai,Pizza Corner,284.27,54.95,357.31,Cash,32,-18.090000000000032
ORD104616,2023-07-12 08:00:00,Kolkata,Biryani House,1289.37,43.37,223.19,UPI,25,1109.5499999999997
ORD104617,2023-07-12 09:00:00,Kolkata,Pizza Corner,866.58,46.96,354.12,UPI,62,559.4200000000001
ORD104618,2023-07-12 10:00:00,Delhi,Tandoori Nights,220.61,6.05,187.07,UPI,74,39.59000000000003
ORD104619,2023-07-12 11:00:00,Mumbai,Urban Tadka,1812.81,74.56,65.15,UPI,67,1822.2199999999998
ORD104620,2023-07-12 12:00:00,Chennai,Spice Hub,639.55,70.08,497.67,Cash,69,211.95999999999998
ORD104621,2023-07-12 13:00:00,Chennai,Tandoori Nights,1186.51,19.28,255.51,Card,61,950.28
ORD104622,2023-07-12 14:00:00,Bangalore,South Express,314.7,71.68,151.95,Cash,19,234.43
ORD104623,2023-07-12 15:00:00,,Pizza Corner,1240.42,72.93,36.56,UPI,50,1276.7900000000002
ORD104624,2023-07-12 16:00:00,Pune,Tandoori Nights,210.92,69.66,18.84,Card,29,261.74
ORD104625,2023-07-12 17:00:00,Hyderabad,South Express,648.45,7.73,85.24,Cash,47,570.94
ORD104626,2023-07-12 18:00:00,Bangalore,Spice Hub,722.05,75.92,400.93,Cash,40,397.0399999999999
ORD104627,2023-07-12 19:00:00,Pune,Tandoori Nights,1566.71,46.24,111.47,Wallet,35,1501.48
ORD104628,2023-07-12 20:00:00,Mumbai,Tandoori Nights,1489.68,53.29,218.21,UPI,16,1324.76
ORD104629,2023-07-12 21:00:00,Chennai,Biryani House,1289.59,34.1,194.19,Cash,88,1129.4999999999998
ORD104630,2023-07-12 22:00:00,Chennai,South Express,1432.86,79.3,411.97,Card,27,1100.1899999999998
ORD104631,2023-07-12 23:00:00,Delhi,Spice Hub,282.86,98.9,332.48,Wallet,43,49.27999999999997
ORD104632,2023-07-13 00:00:00,Bangalore,Biryani House,922.67,46.04,84.65,Wallet,55,884.06
ORD104633,2023-07-13 01:00:00,,Pizza Corner,1639.32,22.98,471.65,UPI,58,1190.65
ORD104634,2023-07-13 02:00:00,Bangalore,Spice Hub,953.4,54.72,107.58,Card,55,900.54
ORD104635,2023-07-13 03:00:00,Pune,South Express,1698.05,35.8,134.84,Wallet,51,1599.01
ORD104636,2023-07-13 04:00:00,Chennai,Pizza Corner,1985.11,44.07,134.99,Wallet,59,1894.1899999999998
ORD104637,2023-07-13 05:00:00,Bangalore,Spice Hub,478.19,43.78,315.22,Wallet,45,206.75
ORD104638,2023-07-13 06:00:00,Pune,Tandoori Nights,742.89,93.35,86.34,UPI,71,749.9
ORD104639,2023-07-13 07:00:00,Bangalore,Biryani House,915.34,65.21,353.74,Card,88,626.8100000000001
ORD104640,2023-07-13 08:00:00,Mumbai,Spice Hub,1136.02,93.77,421.56,UPI,64,808.23
ORD104641,2023-07-13 09:00:00,Mumbai,Urban Tadka,730.09,76.73,148.49,Cash,52,658.33
ORD104642,2023-07-13 10:00:00,Mumbai,South Express,983.6,46.71,461.92,UPI,69,568.3899999999999
ORD104643,2023-07-13 11:00:00,Delhi,Pizza Corner,248.2,45.38,354.96,UPI,80,-61.379999999999995
ORD104644,2023-07-13 12:00:00,Kolkata,Urban Tadka,1539.86,25.26,129.3,UPI,23,1435.82
ORD104645,2023-07-13 13:00:00,Kolkata,Tandoori Nights,1336.81,18.61,17.19,Wallet,80,1338.2299999999998
ORD104646,2023-07-13 14:00:00,Kolkata,Tandoori Nights,813.42,76.28,294.48,UPI,51,595.2199999999999
ORD104647,2023-07-13 15:00:00,Bangalore,Tandoori Nights,861.51,13.68,222.24,Card,26,652.9499999999999
ORD104648,2023-07-13 16:00:00,Hyderabad,Urban Tadka,1578.73,97.58,376.04,Wallet,48,1300.27
ORD104649,2023-07-13 17:00:00,Pune,Urban Tadka,1341.09,16.74,363.04,Card,24,994.79
ORD104650,2023-07-13 18:00:00,Mumbai,Spice Hub,385.27,27.58,254.62,Card,43,158.22999999999996
ORD104651,2023-07-13 19:00:00,Chennai,Biryani House,1078.35,68.28,257.84,Card,43,888.79
ORD104652,2023-07-13 20:00:00,Chennai,South Express,,41.0,81.46,Cash,19,
ORD104653,2023-07-13 21:00:00,Mumbai,Urban Tadka,1376.92,38.29,412.96,Wallet,76,1002.25
ORD104654,2023-07-13 22:00:00,Pune,Biryani House,389.27,6.93,447.84,Wallet,56,-51.639999999999986
ORD104655,2023-07-13 23:00:00,Mumbai,Biryani House,391.84,2.66,359.4,Wallet,58,35.10000000000002
ORD104656,2023-07-14 00:00:00,Chennai,Tandoori Nights,1279.86,25.36,47.75,Wallet,86,1257.4699999999998
ORD104657,2023-07-14 01:00:00,Bangalore,South Express,1174.18,99.25,482.18,Cash,79,791.25
ORD104658,2023-07-14 02:00:00,Hyderabad,Biryani House,1277.68,10.36,90.07,UPI,20,1197.97
ORD104659,2023-07-14 03:00:00,Kolkata,South Express,1957.44,32.7,456.69,Wallet,39,1533.45
ORD104660,2023-07-14 04:00:00,Kolkata,Biryani House,1644.9,59.13,151.8,UPI,76,1552.2300000000002
ORD104661,2023-07-14 05:00:00,Pune,Spice Hub,1940.41,69.07,403.26,UPI,56,1606.22
ORD104662,2023-07-14 06:00:00,Chennai,Tandoori Nights,1215.13,48.42,295.03,Wallet,17,968.5200000000002
ORD104663,2023-07-14 07:00:00,Kolkata,Tandoori Nights,594.68,99.0,338.91,Cash,66,354.7699999999999
ORD104664,2023-07-14 08:00:00,Hyderabad,Pizza Corner,518.53,7.18,264.55,Cash,26,261.1599999999999
ORD104665,2023-07-14 09:00:00,Hyderabad,Spice Hub,576.59,62.95,135.2,Wallet,71,504.3400000000001
ORD104666,2023-07-14 10:00:00,Chennai,Tandoori Nights,374.22,51.36,79.78,Wallet,60,345.80000000000007
ORD104667,2023-07-14 11:00:00,Chennai,Tandoori Nights,807.02,40.02,411.6,Card,27,435.43999999999994
ORD104668,2023-07-14 12:00:00,Pune,Biryani House,755.37,82.62,107.63,UPI,83,730.36
ORD104669,2023-07-14 13:00:00,Bangalore,Biryani House,1951.58,44.58,71.08,Card,11,1925.08
ORD104670,2023-07-14 14:00:00,Hyderabad,South Express,1013.63,8.97,451.97,UPI,62,570.63
ORD104671,2023-07-14 15:00:00,Kolkata,Urban Tadka,823.88,9.74,274.72,Card,88,558.9
ORD104672,2023-07-14 16:00:00,Delhi,Spice Hub,1878.29,46.61,150.46,Cash,62,1774.4399999999998
ORD104673,2023-07-14 17:00:00,Chennai,Biryani House,1781.06,16.48,79.87,Card,21,1717.67
ORD104674,2023-07-14 18:00:00,Delhi,Spice Hub,936.03,83.31,236.98,Card,87,782.3599999999999
ORD104675,2023-07-14 19:00:00,Kolkata,Pizza Corner,,73.78,82.1,UPI,86,
ORD104676,2023-07-14 20:00:00,Hyderabad,Spice Hub,736.3,26.78,306.93,Cash,84,456.1499999999999
ORD104677,2023-07-14 21:00:00,Chennai,Tandoori Nights,1892.0,57.82,32.17,UPI,62,1917.6499999999999
